gender,seniorcitizen,partner,dependents,tenure,phoneservice,multiplelines,onlinesecurity,onlinebackup,deviceprotection,techsupport,streamingtv,streamingmovies,paperlessbilling,charges.monthly,charges.total,contas_diarias,internetservice_Fiber optic,internetservice_No,contract_One year,contract_Two year,paymentmethod_Credit card (automatic),paymentmethod_Electronic check,paymentmethod_Mailed check,churn_real,churn_predito,prob_churn
1,0,0,0,1,1,1,0,0,0,0,0,0,1,75.3,75.3,2.51,1,0,0,0,0,1,0,1,1,1.0
0,1,0,0,44,1,1,1,1,1,0,1,1,1,109.8,4860.35,3.66,1,0,1,0,1,0,0,0,0,0.23
0,0,1,0,72,1,1,1,1,1,0,1,1,1,82.65,5919.35,2.7550000000000003,0,0,0,1,1,0,0,0,0,0.04
1,0,1,0,36,0,0,1,0,1,0,0,0,0,35.35,1317.95,1.1783333333333337,0,0,1,0,0,0,1,0,0,0.07
0,0,1,1,56,1,1,1,0,1,1,1,1,1,109.6,5953.0,3.653333333333333,1,0,0,0,0,0,1,0,0,0.26
1,0,1,1,7,1,0,0,0,1,0,0,0,0,48.7,340.25,1.6233333333333335,0,0,0,0,0,1,0,1,0,0.42
1,0,1,1,2,1,0,0,0,0,0,0,0,0,69.95,143.9,2.3316666666666666,1,0,0,0,0,0,1,0,1,0.7
0,0,0,0,7,1,0,1,1,0,1,1,1,1,78.5,571.05,2.6166666666666667,0,0,0,0,0,1,0,0,0,0.38
1,0,0,0,1,0,0,0,0,0,0,1,1,1,45.3,45.3,1.51,0,0,0,0,0,0,1,1,1,0.87
1,0,0,0,3,1,0,0,0,0,0,0,1,1,80.35,253.8,2.678333333333333,1,0,0,0,0,1,0,0,1,0.91
0,0,1,0,66,1,1,0,1,1,0,1,1,1,105.2,6936.85,3.506666666666667,1,0,0,0,0,1,0,0,1,0.78
1,0,0,0,3,1,0,0,0,0,0,0,0,0,19.6,61.35,0.6533333333333334,0,1,1,0,0,0,1,0,0,0.08
0,0,1,0,12,1,0,0,0,0,0,0,0,1,20.05,264.55,0.6683333333333333,0,1,0,1,0,1,0,0,0,0.02
0,0,1,1,72,1,1,1,1,1,0,1,1,1,83.6,5959.3,2.786666666666666,0,0,0,1,1,0,0,0,0,0.04
0,0,0,0,30,1,1,1,0,0,1,1,1,0,106.4,3211.9,3.546666666666667,1,0,0,0,0,0,0,0,0,0.46399999999999997
1,0,1,0,64,1,1,1,0,0,0,1,0,1,66.15,4392.5,2.205,0,0,1,0,1,0,0,0,0,0.11
1,0,1,0,24,1,1,0,0,1,0,1,1,1,101.05,2391.8,3.368333333333333,1,0,0,0,0,1,0,1,1,0.74
1,0,1,1,12,1,0,1,0,0,0,0,0,1,49.2,571.15,1.64,0,0,0,0,0,1,0,0,0,0.14
0,0,1,0,70,1,1,0,0,1,0,1,1,1,97.65,6982.5,3.2550000000000003,1,0,1,0,0,1,0,0,0,0.42
1,1,1,0,72,1,1,0,1,1,1,1,1,0,109.7,7898.45,3.6566666666666663,1,0,0,1,1,0,0,0,0,0.02
0,0,0,0,7,1,1,0,0,0,0,0,0,1,75.1,552.95,2.503333333333333,1,0,0,0,0,0,0,1,1,0.77
0,1,0,0,36,1,1,0,0,0,0,0,0,1,74.9,2659.45,2.496666666666667,1,0,0,0,0,0,0,0,1,0.98
0,0,0,0,1,1,0,0,1,0,0,0,0,1,48.6,48.6,1.62,0,0,0,0,0,1,0,0,1,0.54
0,1,0,0,10,0,0,0,0,0,0,0,1,1,34.7,329.8,1.1566666666666667,0,0,0,0,0,1,0,1,1,0.68
1,0,0,0,4,1,0,0,0,0,0,0,1,1,79.9,324.3,2.6633333333333336,1,0,0,0,0,1,0,1,1,0.92
1,1,0,0,2,1,0,1,0,1,0,1,0,0,66.4,94.55,2.2133333333333334,0,0,0,0,0,0,0,1,0,0.47
0,0,1,1,9,1,0,0,0,0,0,0,0,0,20.25,172.35,0.675,0,1,1,0,0,0,1,0,0,0.09
1,1,1,0,55,1,1,1,1,0,0,0,0,0,60.0,3316.1,2.0,0,0,1,0,1,0,0,0,0,0.1
0,0,0,0,3,1,0,0,1,0,1,1,1,1,75.3,244.1,2.51,0,0,0,0,0,1,0,0,1,0.59
1,0,0,0,26,1,1,0,0,0,1,0,0,1,80.5,2088.8,2.683333333333333,1,0,0,0,0,1,0,1,0,0.45
1,0,0,1,33,1,0,0,0,0,0,0,0,1,20.15,682.15,0.6716666666666666,0,1,1,0,0,0,1,0,0,0.01
0,0,1,1,64,1,1,1,1,1,1,1,1,1,90.6,5817.45,3.02,0,0,0,1,0,0,1,0,0,0.0
1,0,0,0,14,1,1,0,0,0,0,0,0,1,24.8,321.7,0.8266666666666667,0,1,1,0,1,0,0,0,0,0.0325
0,0,1,0,25,1,1,0,1,0,0,0,0,0,54.1,1373.0,1.8033333333333332,0,0,0,0,0,1,0,0,0,0.28
0,0,1,1,69,1,0,0,0,0,0,0,0,0,19.75,1375.4,0.6583333333333333,0,1,0,1,0,0,0,0,0,0.03
1,0,1,0,67,1,1,0,0,0,0,0,0,0,25.6,1784.9,0.8533333333333334,0,1,0,1,1,0,0,0,0,0.0
1,0,0,0,10,1,0,0,1,0,0,1,0,1,59.65,638.95,1.9883333333333333,0,0,0,0,0,0,1,0,0,0.12714285714285714
1,0,0,0,67,1,0,0,0,0,0,0,0,0,20.5,1430.95,0.6833333333333333,0,1,0,1,0,0,0,0,0,0.0
1,0,0,0,7,1,0,0,0,0,0,0,0,1,44.65,322.5,1.4883333333333333,0,0,0,0,0,0,0,0,0,0.27
1,0,1,1,62,1,1,1,1,0,0,1,1,1,105.5,6487.2,3.5166666666666666,1,0,0,0,0,1,0,0,0,0.25083333333333335
1,0,0,0,38,1,1,0,0,1,1,1,0,0,95.0,3605.6,3.1666666666666665,1,0,1,0,0,0,0,0,0,0.26
1,0,1,1,71,1,1,0,1,0,1,0,0,1,84.8,6152.4,2.8266666666666667,1,0,0,1,0,1,0,0,0,0.16
0,0,0,0,8,1,0,0,0,0,0,0,0,1,19.2,161.95,0.64,0,1,1,0,0,0,1,0,0,0.18
0,0,0,0,12,1,1,0,0,0,1,1,1,0,74.05,872.65,2.4683333333333333,0,0,1,0,0,0,1,1,0,0.16
0,0,0,0,13,1,1,1,0,1,0,1,1,1,78.75,995.35,2.625,0,0,0,0,0,1,0,0,0,0.33
1,1,1,0,65,1,1,0,1,1,0,1,1,1,104.35,6578.55,3.478333333333333,1,0,0,0,0,1,0,0,1,0.69
0,1,0,0,40,1,1,0,0,1,1,1,1,1,103.75,4188.4,3.458333333333333,1,0,1,0,1,0,0,0,0,0.26
0,0,0,0,59,1,1,1,1,1,0,0,1,1,99.45,5623.7,3.315,1,0,0,0,0,0,0,0,1,0.54
1,0,0,1,33,0,0,1,0,0,1,0,0,0,34.05,1113.95,1.135,0,0,1,0,1,0,0,0,0,0.1
1,0,0,0,49,1,0,0,0,0,0,0,0,1,19.9,1022.6,0.6633333333333333,0,1,0,1,1,0,0,0,0,0.0
1,0,1,1,62,1,0,1,1,1,1,1,1,0,86.1,5215.25,2.87,0,0,0,1,0,1,0,0,0,0.01
1,0,0,1,3,1,0,0,0,0,0,0,0,0,20.85,60.65,0.6950000000000001,0,1,0,0,0,0,1,0,0,0.07
1,0,0,0,28,1,1,0,1,0,0,1,1,0,100.2,2688.45,3.3400000000000003,1,0,1,0,0,1,0,0,0,0.39
0,0,0,0,19,1,1,0,0,0,0,0,0,0,24.7,465.85,0.8233333333333334,0,1,0,0,0,0,0,0,0,0.11666666666666665
1,0,0,0,10,1,0,0,0,0,0,0,0,0,46.0,492.1,1.5333333333333334,0,0,0,0,0,0,1,0,0,0.21066666666666667
0,0,0,0,44,1,1,0,0,0,0,0,0,1,50.15,2139.1,1.6716666666666666,0,0,0,0,0,0,1,0,0,0.07
1,0,1,1,11,1,0,0,0,1,0,1,0,1,59.65,683.25,1.9883333333333333,0,0,0,0,0,0,0,0,0,0.18
0,0,1,1,4,1,0,0,0,0,0,0,0,0,20.35,76.35,0.6783333333333333,0,1,0,0,0,0,1,1,0,0.02
1,0,0,0,8,1,0,0,0,0,0,0,0,0,43.55,335.4,1.4516666666666669,0,0,0,0,0,0,1,0,0,0.17666666666666664
1,0,1,1,68,1,1,0,1,1,1,0,1,1,75.8,5293.95,2.5266666666666664,0,0,1,0,0,0,0,1,0,0.05333333333333334
1,0,1,1,71,1,1,1,1,1,1,1,1,0,89.9,6457.15,2.996666666666667,0,0,0,1,1,0,0,0,0,0.02
1,0,0,0,72,0,0,1,1,1,1,1,1,1,65.6,4566.5,2.1866666666666665,0,0,0,1,0,0,0,0,0,0.01
1,1,0,0,20,1,0,0,0,0,0,0,0,0,71.3,1389.2,2.3766666666666665,1,0,0,0,1,0,0,1,0,0.26
0,0,0,0,39,0,0,1,1,0,1,0,0,0,41.15,1700.9,1.3716666666666666,0,0,1,0,0,0,0,0,0,0.06
0,1,0,0,3,1,1,0,1,0,0,0,0,1,79.4,205.05,2.646666666666667,1,0,0,0,0,1,0,1,1,0.53
1,0,0,0,22,1,1,0,0,0,0,0,0,0,25.25,566.5,0.8416666666666667,0,1,0,1,0,0,1,0,0,0.0
1,0,0,0,18,1,0,0,1,1,0,1,1,0,101.3,1794.65,3.3766666666666665,1,0,0,0,1,0,0,0,0,0.46
0,0,0,0,29,1,1,1,1,0,1,0,0,0,67.45,1801.1,2.248333333333333,0,0,0,0,0,0,1,0,0,0.16
0,0,0,0,4,1,0,0,0,0,0,0,0,1,70.9,273.0,2.3633333333333337,1,0,0,0,0,0,0,1,1,0.98
1,0,0,1,1,1,0,0,0,0,0,0,0,0,19.25,19.25,0.6416666666666667,0,1,0,0,0,0,1,0,1,0.74
1,0,0,0,1,1,0,0,0,0,0,0,1,0,80.5,80.5,2.683333333333333,1,0,0,0,0,1,0,1,1,0.94
0,0,1,1,67,1,1,1,0,1,1,1,1,1,109.4,7281.6,3.646666666666667,1,0,1,0,0,1,0,0,0,0.24
0,0,0,0,1,1,0,0,0,1,0,1,0,1,85.55,85.55,2.8516666666666666,1,0,0,0,1,0,0,1,1,0.82
1,0,1,1,61,1,1,0,0,1,0,1,1,1,99.9,6241.35,3.33,1,0,1,0,0,1,0,0,0,0.37
0,0,0,0,58,1,1,1,0,0,0,0,0,1,79.8,4526.85,2.66,1,0,0,0,0,0,0,0,0,0.48
0,0,0,0,9,1,0,0,1,0,1,1,0,0,66.25,620.55,2.208333333333333,0,0,0,0,0,0,1,1,0,0.29
0,0,1,1,12,1,0,0,0,0,0,0,0,0,19.0,233.55,0.6333333333333333,0,1,0,0,0,0,1,1,0,0.08
1,1,1,0,3,1,1,0,1,1,0,1,1,1,105.9,334.65,3.53,1,0,0,0,0,1,0,1,1,0.81
1,0,0,0,19,1,0,0,0,0,1,0,1,1,87.7,1725.95,2.9233333333333333,1,0,1,0,1,0,0,0,0,0.1733333333333333
1,0,0,0,3,0,0,0,0,1,0,1,0,1,40.15,130.75,1.3383333333333334,0,0,0,0,0,0,1,1,1,0.78
1,0,1,1,1,1,0,0,0,0,0,0,0,0,44.55,44.55,1.485,0,0,0,0,0,1,0,0,1,0.55
1,0,0,0,15,1,1,1,0,0,0,1,0,1,87.75,1242.2,2.925,1,0,0,0,0,0,0,0,1,0.65
1,1,0,0,67,1,1,1,1,1,1,1,1,1,116.1,7839.85,3.87,1,0,0,1,1,0,0,0,0,0.27
0,0,1,1,56,1,0,0,0,0,0,0,0,1,19.8,1119.9,0.66,0,1,0,1,1,0,0,0,0,0.0
0,1,1,0,70,1,1,0,1,0,1,1,1,1,105.55,7195.35,3.518333333333333,1,0,1,0,0,0,0,0,0,0.13
0,1,0,0,32,1,0,0,1,0,1,0,0,0,54.65,1830.1,1.8216666666666663,0,0,0,0,0,0,0,0,0,0.19
1,0,0,0,5,1,0,0,0,0,0,0,0,0,20.35,92.75,0.6783333333333333,0,1,0,0,0,0,1,0,0,0.125
0,1,0,0,14,0,0,1,0,1,1,0,0,0,39.7,692.35,1.3233333333333337,0,0,0,1,0,0,1,0,0,0.08
1,0,0,0,47,1,0,1,1,1,1,1,1,1,86.95,4138.9,2.898333333333333,0,0,1,0,0,0,0,0,0,0.095
0,0,0,0,22,1,1,0,0,0,0,0,0,1,76.0,1783.6,2.533333333333333,1,0,1,0,1,0,0,0,0,0.28
0,0,0,0,1,1,0,0,0,0,0,0,0,0,68.65,68.65,2.2883333333333336,1,0,0,0,0,1,0,1,1,0.84
0,1,1,0,45,1,0,0,0,1,0,0,1,1,86.1,3861.45,2.87,1,0,0,0,0,1,0,0,1,0.62
0,0,0,0,68,0,0,0,1,0,1,0,1,0,44.95,3085.35,1.4983333333333335,0,0,0,0,0,1,0,0,0,0.32
1,1,1,0,57,1,1,0,1,0,0,0,1,1,89.85,4925.35,2.995,1,0,0,0,0,1,0,0,0,0.26
1,0,0,0,14,0,0,0,0,1,0,1,1,1,50.75,712.75,1.6916666666666669,0,0,0,0,0,1,0,1,0,0.5
1,0,1,0,46,0,0,1,0,1,1,0,0,0,40.4,1842.7,1.346666666666667,0,0,0,1,1,0,0,0,0,0.02
1,0,1,0,72,1,1,0,1,1,1,1,1,1,110.6,7962.2,3.6866666666666665,1,0,0,1,1,0,0,0,0,0.01
1,0,0,0,21,1,0,0,0,0,0,0,0,1,20.35,422.7,0.6783333333333333,0,1,1,0,0,0,1,0,0,0.0
0,0,0,0,4,1,0,1,1,0,1,0,0,1,60.4,272.15,2.013333333333333,0,0,0,0,0,0,1,1,0,0.26
0,0,0,0,15,1,1,1,0,1,0,0,0,1,84.35,1302.65,2.8116666666666665,1,0,0,0,1,0,0,0,0,0.36
1,0,1,1,25,1,0,1,0,0,1,0,0,0,54.3,1296.8,1.81,0,0,0,0,0,1,0,0,0,0.175
0,0,0,0,53,1,0,0,1,1,0,1,1,1,100.3,5200.8,3.3433333333333333,1,0,1,0,0,0,1,0,0,0.35
0,0,1,1,30,1,0,0,0,1,0,0,1,0,86.45,2538.05,2.881666666666667,1,0,1,0,0,1,0,0,0,0.45
1,0,1,0,3,0,0,0,0,0,0,0,1,1,35.15,99.75,1.1716666666666666,0,0,0,0,0,1,0,1,1,0.72
1,0,0,0,48,1,0,0,1,1,1,1,1,0,78.9,3771.5,2.6300000000000003,0,0,0,1,1,0,0,0,0,0.03
0,0,1,1,69,1,1,0,1,1,1,1,1,1,108.75,7493.05,3.625,1,0,1,0,0,0,0,0,0,0.06
0,0,1,1,50,1,1,0,1,1,1,1,1,1,84.15,4164.4,2.805,0,0,1,0,1,0,0,0,0,0.13
1,0,1,1,17,0,0,1,0,1,0,1,0,0,44.45,792.15,1.481666666666667,0,0,1,0,1,0,0,0,0,0.09
1,0,0,0,56,1,1,0,0,0,0,0,0,1,25.95,1444.05,0.865,0,1,0,1,0,0,0,0,0,0.03
0,0,1,1,25,1,1,0,0,1,0,0,1,1,89.1,2368.4,2.97,1,0,0,0,0,1,0,1,1,0.68
1,0,0,0,3,1,0,0,0,0,0,0,0,1,19.8,58.15,0.66,0,1,0,0,0,0,1,1,0,0.07
1,0,1,1,29,1,1,0,0,1,0,0,1,1,89.2,2698.35,2.9733333333333336,1,0,0,0,0,1,0,1,1,0.5133333333333333
0,0,1,1,6,1,1,0,1,1,0,1,0,1,94.05,518.75,3.135,1,0,0,0,0,0,1,0,1,0.76
0,0,1,1,72,1,1,1,1,1,1,1,1,1,113.1,8248.5,3.77,1,0,0,1,0,0,0,0,0,0.11
0,0,0,0,35,1,0,0,0,0,0,0,0,0,20.75,700.45,0.6916666666666667,0,1,1,0,0,0,1,0,0,0.02
1,0,0,0,3,0,0,0,0,0,0,0,0,0,25.1,79.8,0.8366666666666667,0,0,0,0,0,1,0,0,1,0.97
0,0,0,0,63,1,1,1,1,1,0,1,1,0,108.25,6780.1,3.608333333333333,1,0,0,0,1,0,0,0,0,0.48
0,0,1,1,29,1,1,0,0,0,0,0,0,0,26.1,692.55,0.87,0,1,0,1,0,0,1,0,0,0.02333333333333333
0,0,1,1,28,1,0,0,0,0,0,0,0,1,19.55,543.8,0.6516666666666667,0,1,0,0,0,0,0,0,0,0.11
0,0,1,0,51,1,1,0,0,1,0,1,1,1,98.85,4947.55,3.295,1,0,1,0,0,1,0,0,0,0.35
1,0,1,1,71,1,0,1,1,1,1,1,1,0,109.3,7782.85,3.643333333333333,1,0,0,1,1,0,0,0,0,0.04
1,0,0,0,71,1,1,0,1,0,0,0,0,1,79.05,5552.5,2.635,1,0,1,0,1,0,0,0,0,0.12
0,1,1,1,57,1,0,0,1,1,1,1,0,1,95.3,5567.45,3.1766666666666667,1,0,0,0,1,0,0,0,0,0.13
0,0,0,0,1,1,0,0,0,0,0,0,0,1,45.3,45.3,1.51,0,0,0,0,0,0,1,1,0,0.29
1,0,1,1,15,1,0,0,0,0,0,0,0,1,20.0,288.05,0.6666666666666666,0,1,0,0,0,1,0,1,0,0.03
0,0,1,1,59,1,0,0,0,0,0,0,0,0,20.6,1286.0,0.6866666666666668,0,1,0,1,0,0,1,0,0,0.0
0,1,0,0,2,1,1,0,0,1,0,0,1,1,88.55,179.25,2.9516666666666667,1,0,0,0,0,1,0,1,1,0.75
0,0,0,0,1,1,1,0,0,0,0,1,1,1,93.85,93.85,3.128333333333333,1,0,0,0,0,1,0,1,1,0.99
0,0,0,0,1,1,0,0,0,0,0,0,0,0,19.75,19.75,0.6583333333333333,0,1,0,0,0,0,1,0,1,0.6438333333333333
0,0,1,1,64,1,0,1,0,0,1,1,0,0,65.8,4068.0,2.1933333333333334,0,0,1,0,0,0,1,0,0,0.06
0,0,1,0,27,1,1,0,0,1,0,0,1,0,90.15,2423.4,3.0050000000000003,1,0,0,0,0,0,0,0,1,0.66
1,0,1,1,47,1,0,1,1,1,0,0,1,1,96.1,4391.45,3.203333333333333,1,0,1,0,0,1,0,0,0,0.05
1,0,0,0,54,1,0,1,1,0,1,1,1,1,105.4,5643.4,3.5133333333333336,1,0,1,0,1,0,0,1,0,0.26
0,0,0,0,56,1,1,0,1,1,0,1,1,1,106.8,5914.4,3.56,1,0,1,0,0,1,0,0,0,0.465
1,0,1,1,47,1,1,0,1,0,0,1,1,1,99.35,4749.15,3.3116666666666665,1,0,0,0,0,1,0,1,0,0.44
0,0,1,1,1,1,0,0,0,0,0,0,0,1,44.35,44.35,1.4783333333333333,0,0,0,0,0,0,0,1,1,0.6083333333333333
1,1,1,0,32,1,0,0,0,0,0,0,1,1,80.3,2483.05,2.6766666666666667,1,0,0,0,1,0,0,1,0,0.4
0,1,0,0,2,1,0,1,1,0,0,0,0,0,54.85,104.2,1.8283333333333331,0,0,0,0,0,0,1,1,1,0.58
0,1,0,0,28,1,1,0,1,1,1,0,0,0,64.45,1867.6,2.148333333333333,0,0,0,0,0,0,0,0,0,0.23
1,0,0,0,31,1,0,0,0,0,0,0,0,0,20.4,609.1,0.6799999999999999,0,1,0,1,0,0,0,0,0,0.01
0,0,1,1,60,1,0,0,0,0,0,0,0,1,19.25,1103.25,0.6416666666666667,0,1,0,1,1,0,0,0,0,0.02
0,0,0,0,25,1,0,0,0,0,0,0,0,1,19.2,532.1,0.64,0,1,0,0,1,0,0,0,0,0.0
0,0,0,0,11,1,0,0,0,0,1,1,1,0,70.5,829.3,2.35,0,0,0,0,0,0,1,0,0,0.29
0,0,1,0,9,1,0,0,0,0,0,0,1,1,79.75,769.1,2.658333333333333,1,0,0,0,0,1,0,0,1,0.78
1,0,1,0,30,1,0,0,0,0,0,0,0,0,19.8,576.65,0.66,0,1,1,0,1,0,0,0,0,0.01
1,0,0,0,42,1,0,0,0,0,0,0,0,0,19.8,849.9,0.66,0,1,1,0,0,0,0,0,0,0.0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,20.35,20.35,0.6783333333333333,0,1,0,0,0,0,1,0,0,0.4033333333333334
0,0,0,0,23,1,0,0,0,0,0,0,0,1,19.65,478.1,0.6549999999999999,0,1,1,0,1,0,0,0,0,0.03
1,1,0,0,45,1,0,1,0,1,0,0,1,0,62.7,2791.5,2.0900000000000003,0,0,1,0,1,0,0,1,0,0.1
0,0,0,0,14,1,0,0,1,0,0,0,0,0,51.45,727.85,1.715,0,0,1,0,1,0,0,0,0,0.12
1,0,0,0,19,1,0,0,0,0,0,0,0,0,19.65,358.15,0.6549999999999999,0,1,0,1,0,0,1,0,0,0.0
1,1,1,1,71,1,0,0,0,0,0,0,0,0,19.8,1388.45,0.66,0,1,0,1,1,0,0,0,0,0.01
1,0,1,1,61,1,1,1,1,0,0,1,1,1,106.0,6547.7,3.533333333333333,1,0,1,0,0,1,0,1,0,0.215
0,0,1,1,5,1,0,1,0,0,0,0,0,1,49.4,232.55,1.6466666666666667,0,0,0,0,0,0,1,0,0,0.21
0,0,0,0,6,1,0,0,0,0,0,0,0,0,70.55,433.95,2.3516666666666666,1,0,0,0,1,0,0,0,1,0.69
0,0,0,0,2,1,1,0,0,0,0,0,0,1,75.9,143.35,2.53,1,0,0,0,0,1,0,1,1,0.93
0,0,1,0,43,1,0,1,0,1,1,1,1,1,78.8,3460.3,2.6266666666666665,0,0,0,1,0,1,0,0,0,0.07
1,1,1,0,30,1,1,0,0,1,0,1,1,0,74.85,2181.75,2.495,0,0,0,1,0,1,0,0,0,0.285
0,0,1,0,51,1,1,0,0,0,0,0,0,0,25.5,1281.25,0.85,0,1,0,1,0,0,1,0,0,0.01
1,0,1,1,68,1,1,0,0,0,0,0,0,1,24.0,1664.3,0.8,0,1,0,1,0,0,0,0,0,0.0
0,0,1,1,71,0,0,1,1,0,1,1,1,0,58.65,4145.25,1.955,0,0,0,1,0,0,1,0,0,0.01
1,0,1,0,71,1,1,1,0,1,1,1,1,1,108.55,7616.0,3.618333333333333,1,0,0,1,1,0,0,0,0,0.46
1,0,1,1,38,1,1,0,0,1,1,1,0,1,94.9,3616.25,3.1633333333333336,1,0,0,1,0,0,0,0,0,0.11
0,0,1,0,69,1,0,0,1,0,0,1,1,1,95.65,6744.2,3.188333333333333,1,0,1,0,1,0,0,0,0,0.2575
0,0,0,1,16,1,0,0,0,0,0,1,0,1,81.0,1312.15,2.7,1,0,0,0,0,1,0,1,1,0.56
0,0,0,0,5,0,0,0,1,0,0,1,1,1,50.95,229.4,1.6983333333333337,0,0,0,0,1,0,0,0,0,0.28
1,0,0,0,62,1,1,1,1,0,0,0,1,1,92.3,5731.45,3.0766666666666667,1,0,1,0,0,0,0,0,0,0.2758333333333334
0,0,1,0,21,1,1,0,0,0,0,0,1,1,86.5,1808.7,2.8833333333333333,1,0,0,0,0,1,0,1,1,0.625
1,0,1,0,65,1,1,1,0,1,1,0,1,0,76.15,4929.55,2.5383333333333336,0,0,0,1,0,0,0,0,0,0.11
0,0,1,0,40,1,1,0,1,0,0,0,0,0,56.6,2379.1,1.8866666666666667,0,0,0,0,1,0,0,0,0,0.36
1,0,1,0,52,1,1,0,1,0,1,0,0,0,61.35,3169.55,2.045,0,0,0,0,0,0,0,0,0,0.18
0,1,0,0,5,0,0,0,1,0,0,0,0,0,28.45,131.05,0.9483333333333334,0,0,0,0,0,1,0,1,1,0.6
1,1,1,0,14,1,0,0,0,0,0,0,0,0,19.65,228.65,0.6549999999999999,0,1,1,0,0,0,1,0,0,0.06
1,0,0,0,1,0,0,0,0,0,0,0,0,1,24.4,24.4,0.8133333333333332,0,0,0,0,0,1,0,0,1,0.95
0,0,1,0,71,1,1,0,0,0,0,0,0,1,24.45,1681.6,0.815,0,1,0,1,1,0,0,0,0,0.0
0,0,0,0,24,1,1,0,0,0,1,0,1,1,89.55,2259.35,2.985,1,0,0,0,0,1,0,0,0,0.47
1,0,0,0,15,1,1,1,0,0,0,1,1,1,99.7,1566.75,3.3233333333333333,1,0,0,0,0,1,0,0,1,0.86
1,0,0,0,62,1,1,1,1,1,0,0,0,0,90.7,5586.45,3.023333333333333,1,0,0,0,0,0,0,0,0,0.28
0,0,0,1,21,0,0,1,1,1,1,1,0,0,53.15,1183.2,1.7716666666666667,0,0,0,1,0,0,1,0,0,0.07
1,0,1,0,12,1,0,0,0,0,0,0,0,0,19.8,202.25,0.66,0,1,1,0,0,0,0,0,0,0.15
0,0,1,0,11,1,1,0,1,0,0,1,1,1,102.0,1145.35,3.4,1,0,0,0,0,1,0,1,1,0.92
1,0,0,0,1,1,1,0,0,0,0,0,0,1,74.25,74.25,2.475,1,0,0,0,0,0,1,1,1,0.66
1,0,0,0,59,1,0,0,0,0,0,0,0,0,19.35,1099.6,0.645,0,1,0,1,0,0,1,1,0,0.01
0,0,0,0,16,1,0,0,0,0,0,0,0,0,19.05,326.65,0.635,0,1,1,0,0,0,1,0,0,0.03
1,1,1,0,7,1,1,1,1,0,1,0,0,0,64.2,475.0,2.14,0,0,0,0,0,1,0,0,0,0.24
1,1,1,0,27,1,0,0,0,0,0,0,0,1,70.55,1943.9,2.3516666666666666,1,0,0,0,0,1,0,0,1,0.56
0,0,1,1,72,1,1,0,1,1,0,1,1,1,103.2,7362.9,3.44,1,0,1,0,1,0,0,0,0,0.26
0,0,0,0,29,1,1,0,0,1,0,1,1,1,98.6,2933.2,3.286666666666666,1,0,0,0,1,0,0,1,1,0.55
0,0,0,0,19,1,1,0,0,1,0,0,0,1,56.1,1033.9,1.87,0,0,0,0,0,0,1,0,0,0.31
0,0,1,0,61,1,1,0,1,0,1,0,1,1,94.35,5703.0,3.145,1,0,0,1,0,0,0,0,0,0.13
1,0,0,0,9,1,0,1,0,1,1,0,1,1,68.25,576.95,2.275,0,0,0,0,0,0,0,0,0,0.05
1,0,1,0,4,1,0,0,0,0,0,0,0,0,70.5,294.2,2.35,1,0,0,0,0,1,0,0,0,0.17
1,0,1,0,60,1,0,1,1,0,1,0,0,1,61.35,3766.2,2.045,0,0,0,1,0,0,1,0,0,0.01
1,1,1,1,60,1,1,1,0,0,0,0,0,1,80.95,4859.1,2.6983333333333333,1,0,0,0,0,1,0,0,0,0.265
0,0,0,0,68,1,0,0,0,0,0,0,0,0,20.05,1386.9,0.6683333333333333,0,1,0,1,0,0,0,0,0,0.0
0,1,0,0,53,1,0,0,1,0,0,0,0,1,73.8,4003.85,2.46,1,0,0,0,1,0,0,0,1,0.67
1,0,1,1,52,1,1,0,0,0,0,0,0,0,24.55,1331.05,0.8183333333333334,0,1,0,1,0,0,1,0,0,0.04
0,0,1,1,31,1,0,0,0,0,0,0,0,1,19.55,658.95,0.6516666666666667,0,1,0,0,0,0,1,0,1,0.67
0,1,1,0,48,1,0,0,1,0,0,0,1,1,58.95,2789.7,1.965,0,0,1,0,0,0,0,0,0,0.3
0,0,1,1,37,1,1,0,0,0,0,0,0,0,26.45,911.6,0.8816666666666666,0,1,0,0,0,0,1,0,0,0.02
0,1,1,1,71,1,1,1,1,0,0,1,0,0,69.2,4982.5,2.306666666666666,0,0,1,0,0,1,0,0,0,0.14
1,0,0,1,1,1,0,0,0,0,0,0,0,0,44.0,44.0,1.4666666666666666,0,0,0,0,0,1,0,0,1,0.65
1,0,0,0,9,1,1,0,0,0,0,0,1,0,59.9,542.4,1.9966666666666664,0,0,0,0,0,0,1,0,0,0.1
1,0,0,0,12,1,0,1,0,1,0,0,0,0,81.7,858.6,2.7233333333333336,1,0,0,0,0,0,0,1,0,0.42
1,0,0,0,19,1,1,0,1,0,0,1,1,1,99.95,1931.75,3.3316666666666666,1,0,0,0,0,1,0,1,1,0.51
0,0,0,0,16,1,0,0,0,0,0,0,0,0,20.1,318.6,0.67,0,1,1,0,0,0,0,0,0,0.04
1,0,1,1,56,0,0,1,1,0,1,1,0,1,52.0,2884.9,1.7333333333333334,0,0,1,0,0,0,1,0,0,0.05
1,0,0,0,58,1,0,0,0,0,0,0,0,0,20.8,1212.25,0.6933333333333334,0,1,0,1,0,0,1,0,0,0.02
